kode,keterangan_bersih
23934,industri alat sanitasi porselen kelompok cakup giat buat alat sanitasi porselen kloset bidet wastafel urinoir bak cuci bak mandi
23935,industri alat sanitasi tanah liat keramik kelompok cakup giat buat alat sanitasi tanah liat keramik kloset bidet wastafel urinoir bak cuci bak mandi
23939,industri produk bahan bangun tanah liat keramik porselen kelompok cakup giat buat produk tanah liat ataukeramik porselen bahan bangun cakup kelompok furnitur keramik produk produk keramik klasifikasi
23941,industri semen kelompok cakup giat buat semen semen hidrolik arang kerak besi portland natural semen kandung alumunium semen terak semen superfosfat jenis semen
23942,industri kapur kelompok cakup giat buat kapur batu kapur kapur tohor kapur tembok kapur lepa kapur slaked lime kapur hidrolik
23943,industri gips kelompok cakup giat buat gips bentuk gipsum kalsinasi calcined gypsum kalsium sulfat dolomit kalsinasi calcined dolomite
23951,industri barang semen kelompok cakup giat buat barang semen susun utama campur bahan mineral bahan serat serat tumbuh perlu dekorasi patung pot kembang guci furnitur relief gambar timbul produk reservoir palung bak kolam bak cuci piring rangka jendela perlu bahan bangun ubin bata batako beton aerasi autoklaf paving blok lembar panel ventilasi semen lembar papan semen gelombang serat kandung asbes lembar papan semen rata serat kandung asbes pipa semen serat tekan kandung asbes lembar papan semen serat lap lembar papan rata kalsium silikat perlu konstruksi struktural nonstruktural aplikasi jalan jembatan bangun rumah gedung bangun air tiang listrik beton tiang pancang penampang bulat rongga prategang spun pile tiang pancang penampang segi square pile turap beton prategang sistem tahan tanah sheet pile girder box culvert tutup pipa beton komponen balok kolom dinding
23952,industri barang kapur kelompok cakup giat buat herbagai barang kapur bahan susun utama kapur tulis kapur gambar dempul
23953,industri barang gips kelompok cakup giat buat barang gips papan lembar panel perlu konstruksi kelompok cakup buat barang gips perlu bahan bangun substansi tumbuh tumbuh wol kayu alang alang jerami satu plester gips
23954,industri barang asbes kelompok cakup giat buat barang kandung asbes perlu bahan bangun papan serat asbes gelombang papan serat asbes rata pipa asbes tekan asbes lap perlu industri
23955,industri mortar aci beton pakai kelompok cakup giat buat mortar nonrefraktori tahan api beton pakai dry mixed mortar ready mixed concrete dry mixed concrete plester aci aci putih aci abu
23961,industri barang batu marmer kelompok cakup giat buat barang batu marmer perlu rumah tangga pajang daun meja ornamen patung marmer perlu bahan bangun ubin bak mandi marmer perlu furnitur meja kursi marmer
23962,industri barang batu granit kelompok cakup giat buat barang batu granit perlu rumah tangga pajang daun meja ornamen patung granit perlu bahan bangun ubin bak mandi granit perlu furnitur meja kursi granit
23969,industri barang batu kelompok cakup giat buat barang batu marmer granit perlu furnitur rumah tangga pajang bahan bangun meja lumpang cobek batu pipis batu asah batu lempeng batu pecah pecah abu batu kubus mosaik buat batu monumen ornamen batu marmer granit
23991,industri produk abrasif kelompok cakup giat buat bubuk butir abrasif alami buat basis bahan kain kertas bahan potong sambung bingkai buat produk abrasif ampelas coated abrasives gerinda bonded abrasives batu abrasif alami buat kikis asah potong giling kilap
23992,industri batu aspal barang aspal material jenis kelompok cakup giat olah murni batu aspal aspal buton barang turun batu aspal material jenis kelompok cakup produk hasil kilang minyak bumi aspal ter bitumen lilin kelompok
23993,industri produk hasil murni mineral nonlogam kelompok cakup giat buat produk proses murni lebur reduksi proses metalurgi proses kimia mineral nonlogam turun hasil produk sifat fisika kimia beda bentuk bongkah bubuk butir ingot pelet batang kawat cakram bentuk contoh produk giat silikon kelas metalurgi silicon metal polisilikon ingot silikon
23999,industri produk mineral nonlogam ytdl kelompok cakup giat buat produk mineral nonlogam klasifikasi tepung kaolin kalsinasi kaolin tepung gips tepung talk ering giling tanah liat bubuk tanah liat giat buat batu korek api lighter flint bahan friksi barang bingka bahan pokok substansi mineral selulosa bahan sekat mineral wol terak wol batu jenis wol vermikulit eksfoliasi exfoliated vermiculate tanah liat kembang jenis sekat panas bahan serap suara barang substansi mineral mika barang mika barang tanah gambut peat bahan bakar korundum buat karbon serat karbon kecuali kain serat karbon grafit produk grafit bahan baku anoda bentuk pasta bubuk serat grafit produk turun kecuali elektroda alat elektrik kelompok cakup giat murni produk mineral nonlogam
24101,industri besi baja dasar kelompok cakup giat buat besi baja bentuk dasar pellet bijih besi besi spons besi kasar pig iron buat besi baja bentuk baja kasar ingot baja bilet baja baja bloom baja slab asal produk tambang sumber kelompok cakup buat besi baja padu giat tungku bakar steel converter pabrik giling finishing produksi besi kasar bentuk dasar balok produksi besi campur produksi produk besi reduksi bijih besi produk besi rongga produksi besi hasil murni proses elektrolisis proses kimia produksi butir besi bubuk besi produksi baja batang ingot bentuk dasar lebur skrap ingot besi baja produksi baja asal produk tambang sumber
24102,giling baja kelompok cakup giat giling baja giling panas dingin produk produk giling batang kawat baja round bar flat bar baja tulang baja profil beam ibeam jenis baja strip baja rel pelat baja baja lembar hasil giling panas hot rolled sheet baja lembar hasil giling dingin cold rolled sheet lapis lapis logam nonlogam giling skrap baja kelompok cakup buat baja balok potong gulung panas buat baja open section gulung panas buat baja balok baja solid section hasil proses cold drawing grinding turning buat baja open section hasil bentuk dingin progresif mesin gulung lipat mesin pres gulung flat baja buat kawat baja kawat satu pilin strand hasil proses cold drawing tempering stressing buat lembar tiang pancang baja baja las open section buat material rel kereta api baja rel pasang
24103,industri pipa sambung pipa besi baja kelompok cakup giat buat tabung pipa sambung pipa besi baja buat tabung pipa profil rongga baja kelim hasil bentuk gulung panas hot drawing hot extruding gulung dingin cold drawing buat tabung pipa baja las hasil kelas bentuk panas dingin proses lanjut gulung dingin cold drawing buat fitting pipa baja flat flanges flanges with forged collar butt welded fittings threaded fittings socket welded fiitings
24201,industri logam dasar mulia kelompok cakup buat murni lebur madu tuang logam mulia bentuk dasar ingot bilet slab batang pellet block sheet pig padu bubuk ingot perak ingot emas pellet platina
24202,industri logam dasar besi kelompok cakup giat murni lebur madu tuang logam logam besi bentuk dasar ingot billet slab batang pellet block lembar sheet logam kasar pig bubuk granul ingot kuningan ingot aluminium ingot seng ingot tembaga ingot timah billet kuningan billet aluminium slab kuningan slab aluminium batang rod kuningan batang aluminium pellet kuningan pellet aluminium katoda logam anti gesek bearing metal logam tanah jarang padu logam tanah jarang unsur lantanida tambah unsur skandium itrium yttrium
24203,giling logam besi kelompok cakup giat giling logam besi giling panas giling dingin pelat tembaga pelat aluminium lembar tembaga lembar aluminium strip perak strip seng strip aluminium lembar magnesium foil timah strip platina kelompok cakup proses drawing tempering stressing hasil kawat logam kawat satu pilin strand fungsi hantar listrik kelompok cakup buat pipa sambung pipa logam besi
24204,ekstrusi logam besi kelompok cakup giat ekstrusi logam besi penampang lingkar persegi bentuk penampang batang aluminium batang tembaga rod aluminium rod tembaga produk ekstrusi logam besi produk ekstrusi logam besi fungsi hantar listrik kelompok cakup buat pipa sambung pipa
24205,industri pipa sambung pipa logam besi baja kelompok cakup giat buat tabung pipa sambung pipa logam besi baja
24206,industri bahan bakar nuklir kelompok cakup buat logam uranium senyawa kait pitchblende bijih buat padu uranium dispersi cermet produk keramik campur kandung uranium alami senyawa lebur murni logam uranium bijih uranium bijih kandung uranium kelompok kaya uranium torium rangkai giat produksi bahan bakar nuklir
24310,cor besi baja kelompok cakup giat lebur campur cor tuang logam besi baja hasil produk produk tuang bentuk kasar besi tuang baja tuang baja tuang padu kelompok cakup cor produk besi cor besi tuang abu abu cor besi tuang grafit sferoid cor besi tuang tempa cor produk baja cor baja tuang buat tabung pipa profil rongga fittings tabung pipa buat besi tuang buat tabung pipa baja kelim proses cor sentrifugal buat tabung pipa fittings buat baja tuang
24320,cor logam besi baja kelompok cakup giat lebur madu cor tuang logam logam besi bentuk dasar tuang tembaga padu tuang aluminium padu tuang nikel padu kelompok cakup cor produk aluminium magnesium titanium seng cor logam ringan tuang cor logam berat tuang cor logam mulia tuang cor cetak tekan die casting logam besi
25111,industri produk logam struktural aluminium konstruksi ringan kelompok cakup giat buat produk logam struktural aluminium pagar besi teral pintu jendela lubang angin tangga produk produk konstruksi ringan kelompok cakup buat produk logam struktural baja konstruksi berat jembatan menara listrik tegang tinggi pintu air jenis kelompok buat ketel uap bejana tekan jenis kelompok
25112,industri produk logam struktural aluminium konstruksi ringan kelompok cakup giat buat produk logam struktural aluminium kusen jendela kusen pintu teral aluminium atap aluminium awning pintu rol rolling door krei aluminium produk produk konstruksi ringan
25113,industri produk logam struktural baja konstruksi berat kelompok cakup giat buat produk logam struktural baja konstruksi berat jembatan bangun hanggar menara listrik tegang tinggi pintu air
25119,industri produk logam struktural kelompok cakup giat buat produk logam struktural konstruksi cakup kelompok buat produk logam struktural baja konstruksi berat
25120,industri tangki tandon air wadah jenis logam kelompok cakup buat tangki tandon bak wadah jenis logam umum lengkap simpan perlu industri lapis insulasi panas buat tabung gas tangki tangki tekan gas mampat cair autoklaf autoclave tabung gas petroleum cair liquid petroleum gas lpg tangki tangki silo kelompok cakup buat tong drum kaleng ember kotak logam angkut emas barang barang buat kontainer transportasi buat tank kendara militer lap baja
25130,industri generator uap ketel panas kelompok cakup buat generator uap bangkit uap komponen lengkap buat radiator sistem panas sentral tenaga listrik buat kondensor unit bangkit tenaga uap buat instalasi tambah generator uap kondensor superheater kumpul uap steam collectors akumulator buat ketel kapal laut ketel tenaga buat reaktor nuklir serta komponen lengkap kecuali pisah isotop kelompok cakup buat oven listrik panas air listrik buat perangkat ketel turbin buat alat panas rumah tangga buat pisah isotop
25200,industri senjata amunisi kelompok cakup buat senjata militer senjata artileri meriam luncur roket lontar api lontar granat tabung torpedo jenis senjata mesin senjata proyektil berat militer buat senjata api ringan pistol revolver senapan shotguns militer polisi buat senapan gas senapan pegas senapan angin buat amunisi perang buat peluru shotgun revolver pistol buat alat ledak bom granat torpedo ranjau roket misil militer kelompok cakup buat senjata api amunisi buru olahraga lindung buat peluru kendali balistik antarbenua intercontinental ballistic missiles icbm kelompok cakup buat percussion cap detonator kembang api sinyal buat alat bidik optik senjata api buat pisau pendek belati pedang bayonet lainlain buat kendara lapis baja perlu transportasi bank jaga benda benda harga buat pesawat udara wahana antariksa militer buat tank kendara tempur motor lapis baja buat kapal perang kapal militer
25910,tempa pres cetak bentuk logam metalurgi bubuk kelompok cakup giat tempa pres cetak buat logam baja besi logam besi logam bentuk logam tempa logam pres logam gulung buat benda logam bubuk logam proses panas pres metalurgi bubuk kelompok cakup giat potong bersih kerak logam proses bentuk proses lanjut kelompok cakup buat bubuk logam
