kode,keterangan_bersih
49120,transportasi kereta api barang kelompok cakup transportasi barang lalu jalur kereta jarak jauh maupun jalur khusus angkut barang jarak pendek barang hasil tani tambang gali masuk bahan bakar minyak minyak bumi hasil olah lpg lng cng bahan bakar karbon bawa energi hidrogen amonia senyawa lain angkut barang bahaya limbah bahan bahaya racun barang hasil industri proses transportasi dapat laku bentuk gas padat cair gantung butuh kondisi simpan subgolongan juga cakup angkut barang kereta kabel gantung layan traksi tari sedia jarak jauh subgolongan tidak cakup gudang simpan aktivitas stasiun barang operasi infrastruktur prasarana perkeretaapian giat kait alih susun rangkai kereta bongkar muat tangan kargo atas nama pihak
49211,angkut kereta wisata kota kelompok cakup operasi kereta guna jalur khusus wisata rupa bagi angkut kota kereta gantung cable car kawasan wisata kelompok cakup angkut kereta wisata jarak jauh antarkota tumpang operasi kereta gantung kereta kabel gondola kereta lain bukan rupa bagi angkut kota yang tidak kombinasi operasi arena hibur rekreasi operasi kereta gantung kereta kabel gondola kursi gantung kereta lain bagi operasi arena hibur rekreasi
49212,angkut kereta api kota kelompok cakup giat angkut tumpang bagai moda transportasi kereta kota trem monorel kereta listrik kereta bawah tanah kereta layang kelompok juga cakup operasi trem tarik kabel kereta gantung kereta bukit kereta kabel gondola monorel kereta awak autonomous rail train art jenis apabila rupa bagi sistem trayek kota komuter transportasi kereta jurus kota bandara kota labuh kelompok tidak cakup transportasi kereta jarak jauh antarkota tumpang transportasi kereta wisata jarak dekat kota operasi kereta gantung kereta kabel gondola kereta lain bukan rupa bagi transportasi kota operasi kereta gantung kereta kabel gondola kursi gantung kereta lain bagi operasi arena hibur rekreasi
49213,angkut kota kelompok cakup aktivitas transportasi satu tempat tempat kawasan kota ikat dalam trayek kelompok tidak cakup transportasi kereta kota kereta komuter tumpang transportasi tumpang desa
49214,angkut desa kelompok cakup aktivitas angkut tumpang satu tempat tempat satu daerah kabupaten tidak singgung trayek angkut kota kelompok tidak cakup transportasi tumpang dalam kota
49219,transportasi darat kota lain tumpang kelompok cakup transportasi darat tumpang lalu sistem angkut kota kota desa komuter pinggir kota belum kelompok tempat kelompok tidak cakup angkut kereta wisata kota angkut kereta api kota angkut kota angkut desa
49221,angkut antarkota antarprovinsi akap kelompok cakup aktivitas angkut tumpang satu kota kota lalu antardaerah kabupaten kota lalu lebih satu daerah provinsi ikat trayek kelompok juga cakup angkut antarkota antarprovinsi rintis yang biasa layan daerah pencil luar tinggal belum untung layan komersial
49222,angkut antarkota provinsi akdp kelompok cakup aktivitas angkut tumpang satu kota kota lalu antardaerah kabupaten kota satu daerah provinsi ikat trayek kelompok juga cakup angkut kabupaten kota batas langsung belum layan trayek antarkota maupun kota angkut antarkota provinsi rintis yang biasa layan daerah pencil luar tinggal belum untung layan komersial
49223,angkut lintas batas negara kelompok cakup aktivitas transportasi satu kota kota lewat batas negara yang ikat trayek
49229,transportasi antarkota lain tumpang kelompok cakup aktivitas transportasi jarak jauh antarkota tumpang tidak klasifikasi tempat kelompok tidak cakup operasi angkut jurus kota bandara kota stasiun
49231,angkut motor barang umum kelompok cakup operasional transportasi barang kendara motor dapat angkut lebih satu jenis barang transportasi barang truk pikap pick up bak buka bak tutup box kelompok tidak cakup transportasi barang kendara motor barang cara khusus angkut satu jenis barang
49232,angkut motor barang khusus kelompok cakup operasional transportasi barang kendara motor barang cara khusus angkut satu jenis barang kelompok juga cakup transportasi bahan bakar minyak minyak bumi hasil olah lpg lng cng transportasi barang bahaya limbah bahan bahaya racun transportasi karbon dioksida co transportasi barang alat alat berat transportasi peti kemas transportasi tumbuh hidup transportasi hewan hidup transportasi kendara motor transportasi distribusi ikan biota air lain distribusi bahan bakar karbon bentuk gas padat cair gantung butuh kondisi simpan bawa energi hidrogen amonia senyawa lain guna angkut motor kelompok tidak cakup salur distribusi air guna truk
49233,angkut motor barang kelompok cakup aktivitas transportasi barang kendara motor gerobak pedati hewan ternak beban kelompok cakup angkut tidak motor tumpang
49291,angkut kereta api lain kelompok cakup operasi kereta bukan bagi transportasi kereta jarak jauh antarkota kereta jarak dekat kota kota kelompok juga cakup operasi kereta gantung kereta kabel gondola kereta lain bukan rupa bagi transportasi antarkota maupun kota kelompok tidak cakup transportasi kereta wisata jarak dekat kota operasi kereta gantung kereta kabel gondola kursi gantung kereta lain bagi operasi arena hibur rekreasi
49292,angkut pariwisata kelompok cakup operasi transportasi darat perlu pariwisata lihat pandang untuk perlu jalan wisata orang kelompok kelompok tidak cakup operasi transportasi tempat wisata bagi operasi destinasi kawasan pariwisata
49293,angkut taksi kelompok cakup aktivitas angkut tumpang guna mobil tumpang beri tanda khusus lengkap argometer layan angkut pintu pintu wilayah operasi batas
49294,angkut khusus kelompok cakup aktivitas transportasi tumpang punya asal tuju tetap liput angkut antar jemput angkut karyawan angkut mukim angkut madu moda kelompok juga cakup operasi kendara bus sekolah kendara bus antar jemput karyawan operasi bus ulang alik shuttle bus stasiun labuh atau bandara kelompok tidak cakup transportasi ambulans
49295,angkut sewa kelompok cakup aktivitas angkut tumpang guna mobil tumpang umum layan angkut pintu pintu tarif dasar sepakat guna sedia angkut masuk layan carter ekskursi angkut carter musim lain kelompok juga cakup sewa mobil kendara pribadi lain sopir guna aplikasi sewa mobil kendara pribadi lain sopir penyewaaan bajaj kancil bentor bagai sopir baik guna aplikasi atau kelompok tidak cakup angkut taksi angkut ojek motor
49296,angkut ojek motor kelompok cakup usaha angkut tumpang kendara motor roda seperti ojek sepeda motor ojek daring ojol kelompok juga cakup aktivitas sewa motor kemudi operator
49297,angkut motor tumpang kelompok cakup aktivitas transportasi tumpang kendara motor kelompok juga cakup angkut delman bendi andong dokar angkut becak angkut ojek sepeda angkut sewa motor tumpang kelompok cakup angkut motor tumpang kawasan wisata angkut tidak motor barang
49299,transportasi darat lain tumpang ytdl kelompok cakup operasi transportasi darat lain tumpang transportasi antarkota maupun kota tidak klasifikasi tempat kelompok tidak cakup operasi angkut jurus kota bandara kota stasiun angkut pariwisata angkut carter ekskursi angkut bus kala lain angkut antar jemput angkut karyawan angkut mukim angkut madu moda
49300,transportasi lalu salur pipa kelompok cakup transportasi minyak gas bumi minyak bumi bahan bakar minyak hasil olah gas bumi cair air lumpur karbon dioksida co komoditas lain lalu salur pipa transportasi gas alam lalu pipa produsen kontraktor kontrak kerja sama kilang olah sistem distribusi lokal transportasi karbon lalu pipa giat injeksi karbon formasi geologi kelompok juga cakup distribusi bahan bakar karbon bawa energi hidrogen amonia senyawa lain guna salur pipa operasi gardu pompa transportasi lalu salur pipa kelompok tidak cakup salur distribusi bahan bakar gas alam olah pabrik uap air laku produsen sendiri lokasi guna akhir lalu salur pipa lokal regional salur distribusi air guna truk transportasi cair lain guna truk
50111,angkut laut negeri liner tramper tumpang kelompok cakup aktivitas transportasi tumpang lalu laut guna kapal laut antarpelabuhan negeri baik lalu layan angkut laut laku trayek tetap atur liner jadwal sebut labuh singgah maupun trayek tetap tidak atur tramper masuk giat kapal tumpang operasi perintah swasta lain giat sewa angkut laut ikut operator kelompok juga cakup angkut laut negeri layar rakyat tumpang guna kapal layar kapal motor tradisional kapal layar motor ukur tentu
50112,angkut laut negeri rintis tumpang kelompok cakup aktivitas transportasi laut tumpang hubung daerah daerah pencil daerah potensial belum kembang belum untung layar komersial daerah daerah telah kembang giat angkut laut rintis trayek tetap atur liner tempat kapal dorong kembang daerah pencil masuk giat sewa angkut laut ikut operator
50113,angkut laut negeri wisata kelompok cakup aktivitas angkut wisata rekreasi laut atau wisata bahari kelompok juga cakup operasi kapal tumpang bawah muka air passenger submersible craft wisata lihat pandang sewa angkut laut untuk wisata lihat pandang ikut operator
50114,angkut laut luar negeri liner tramper tumpang kelompok cakup aktivitas transportasi tumpang lalu laut guna kapal laut antarpelabuhan dalam negeri labuh luar negeri layar trayek tetap atur liner jadwal trayek tetap tidak atur tramper kelompok juga cakup sewa angkut laut ikut operator angkut laut luar negeri layar rakyat tumpang guna kapal layar kapal motor tradisional kapal layar motor ukur tentu angkut laut luar negeri lain tumpang angkut rintis
50115,angkut laut luar negeri wisata kelompok cakup aktivitas angkut wisatawan lalu laut guna kapal laut wisata labuh dalam negeri labuh luar negeri balik kelompok juga cakup sewa angkut laut ikut operator
50122,angkut laut negeri barang khusus kelompok cakup aktivitas angkut barang guna kapal laut rancang khusus angkut suatu jenis barang tentu angkut barang bahaya limbah bahan bahaya racun bahan bakar minyak minyak bumi hasil olah gas minyak cair lpg gas alam cair lng gas alam termapat cng ikan biota air lain kelompok cakup salur distribusi negeri bahan bakar karbon bentuk gas padat cair bawa energi hidrogen amonia senyawa lain guna kapal laut rancang khusus giat cara langsung hubung angkut ikan biota air lain liput angkut laut negeri ikan daerah tangkap ikan angkut laut negeri ikan antar labuh angkut laut negeri dukung operasi tangkap ikan angkut laut negeri dukung operasi pembudidayaan ikan aktivitas sewa angkut laut ikut operator
50123,angkut laut negeri rintis barang kelompok cakup aktivitas angkut laut barang hubung daerah daerah pencil daerah potensial belum kembang belum untung layar komersial daerah daerah telah kembang giat angkut laut rintis tetap trayek tetap atur liner tempat kapal dorong kembang daerah pencil masuk giat sewa angkut laut ikut operator
50124,angkut laut negeri layar rakyat barang kelompok cakup aktivitas transportasi laut tuju angkut barang atau hewan guna kapal layar kapal motor tradisional kapal layar motor ukur tentu masuk giat sewa angkut laut ikut operator
50125,angkut laut luar negeri barang umum kelompok cakup aktivitas angkut barang lalu laut guna kapal laut antarpelabuhan negeri labuh luar negeri layar trayek tetap atur liner jadwal trayek tetap atur tramper masuk giat sewa angkut laut ikut operator angkut laut luar negeri barang khusus kelompok cakup aktivitas angkut laut internasional barang khusus contoh angkut barang bahaya limbah bahan bahaya racun masuk ikan biota air lain transportasi laut khusus layan trayek tidak tetap tidak atur tramper antarpelabuhan dalam negeri labuh luar negeri kelompok cakup salur distribusi luar negeri bahan bakar karbon dalam bentuk gas padat cair gantung butuh kondisi simpan bawa energi hidrogen amonia senyawa lain guna kapal laut rancang khusus angkut laut luar negeri ikan kapal angkut ikan bendera indonesia angkut laut luar negeri ikan kapal angkut ikan bendera asing aktivitas peny ewa angkut laut ikut operator
50127,angkut laut luar negeri layar rakyat barang kelompok cakup aktivitas angkut laut tuju angkut barang atau hewan guna kapal layar kapal motor tradisional kapal layar motor ukur tentu antarpelabuhan dalam negeri labuh luar negeri masuk aktivitas sewa angkut laut ikut operator
50131,angkut seberang umum antarprovinsi tumpang kelompok cakup aktivitas angkut tumpang satu provinsi provinsi dengan guna kapal seberang ikat trayek
50132,angkut seberang umum antarkabupaten kota tumpang kelompok cakup aktivitas angkut seberang tumpang laut selat teluk antarpelabuhan seberang antarkabupaten kota jembatan gerak hubung tempat tentu rupa lanjut jaring jalan raya atau kereta api masuk aktivitas sewa angkut seberang ikut operator
50133,angkut seberang umum kabupaten kota tumpang kelompok cakup aktivitas angkut seberang laut selat teluk antarpelabuhan seberang kabupaten kota jembatan gerak hubung tempat tentu rupa lanjut jaring jalan raya atau kereta api masuk aktivitas sewa angkut seberang ikut operator
50134,angkut seberang rintis antarprovinsi tumpang kelompok cakup aktivitas angkut seberang laut selat teluk antarprovinsi tumpang hubung daerah daerah pencil daerah potensial belum kembang belum untung layar komersial daerah daerah telah kembang masuk aktivitas sewa angkut seberang ikut operator
50135,angkut seberang rintis antarkabupaten kota tumpang kelompok cakup aktivitas angkut seberang laut selat teluk antarkabupaten kota tumpang hubung daerah daerah pencil daerah potensial belum kembang belum untung layar komersial daerah daerah telah kembang masuk aktivitas sewa angkut seberang ikut operator
50139,transportasi pesisir lain tumpang kelompok cakup aktivitas angkut seberang lain laut selat teluk tidak klasifikasi tempat bagai jembatan gerak hubung tempat tentu rupa lanjut jaring jalan raya kereta api kelompok cakup angkut seberang antarnegara tumpang aktivitas sewa angkut seberang ikut operator transportasi pesisir barang subgolongan cakup angkut pesisir barang baik jadwal atau tidak angkut guna kapal barang kapal minyak lainlain subgolongan tidak cakup tempat simpan barang operasi labuh giat tambah lain misal dermaga pilotage angkut kapal tongkang kapal selamat aktivitas bongkar muat barang
